"uid","cluster","coalesce","country","gender","device","dt"
"1044747","Control","0","AUS","M","",""
"1029356","Treatment","0","TUR","F","",""
"1023154","Treatment","0","BRA","M","",""
"1022367","Control","0","USA","","",""
"1015087","Control","0","USA","M","",""
"1022927","Control","0","USA","M","",""
"1010766","Control","0","AUS","F","",""
"1001857","Treatment","0","BRA","F","",""
"1044401","Treatment","0","USA","M","",""
"1044231","Control","0","AUS","F","",""
"1029717","Treatment","0","MEX","F","",""
"1022289","Control","0","USA","F","",""
"1047252","Control","0","CAN","M","",""
"1044799","Control","0","BRA","F","",""
"1039582","Treatment","0","USA","M","",""
"1004315","Control","0","USA","","",""
"1039143","Treatment","0","BRA","M","",""
"1043262","Treatment","0","USA","M","",""
"1040771","Control","0","BRA","M","",""
"1017677","Treatment","0","CAN","M","",""
"1042689","Control","0","FRA","M","",""
"1003621","Control","0","AUS","M","",""
"1018743","Control","0","BRA","","",""
"1007049","Control","74.47","","F","A","2023-01-25"
"1039111","Treatment","0","USA","F","",""
"1002562","Control","0","DEU","M","",""
"1032881","Control","0","USA","F","",""
"1011409","Control","0","USA","M","",""
"1021505","Control","0","USA","F","",""
"1032499","Control","0","BRA","M","",""
"1045663","Treatment","0","USA","F","",""
"1012010","Treatment","0","CAN","","",""
"1037768","Treatment","0","TUR","","",""
"1021881","Treatment","0","BRA","M","",""
"1034059","Control","0","TUR","","",""
"1032463","Control","0","ESP","F","",""
"1031342","Treatment","0","USA","M","",""
"1019804","Control","0","TUR","M","",""
"1016949","Control","0","MEX","F","",""
"1045689","Control","0","BRA","F","",""
"1039733","Treatment","0","USA","M","",""
"1027957","Treatment","0","ESP","M","",""
"1027350","Treatment","122.87","","M","I","2023-01-29"
"1018433","Control","0","CAN","M","",""
"1007260","Treatment","0","BRA","F","",""
"1049403","Control","0","ESP","M","",""
"1036066","Treatment","0","USA","F","",""
"1012041","Control","0","MEX","F","",""
"1021079","Control","0","MEX","F","",""
"1010431","Control","0","USA","","",""
"1029837","Treatment","0","USA","","",""
"1010571","Treatment","0","USA","F","",""
"1042719","Treatment","0","USA","F","",""
"1036458","Control","0","DEU","F","",""
"1032361","Control","0","BRA","F","",""
"1006722","Control","0","GBR","M","",""
"1032682","Treatment","0","BRA","M","",""
"1028355","Treatment","0","AUS","O","",""
"1030405","Treatment","0","MEX","F","",""
"1010641","Treatment","0","USA","M","",""
"1034374","Treatment","0","AUS","F","",""
"1023519","Control","0","BRA","M","",""
"1004509","Control","0","BRA","F","",""
"1009993","Treatment","0","BRA","M","",""
"1019807","Treatment","0","FRA","","",""
"1016823","Control","0","USA","F","",""
"1000806","Treatment","0","TUR","F","",""
"1022547","Treatment","0","USA","M","",""
"1004291","Treatment","0","USA","","",""
"1044924","Treatment","0","BRA","","",""
"1047939","Treatment","26.96","USA","","A","2023-01-31"
"1044307","Treatment","0","MEX","F","",""
"1003905","Control","0","TUR","","",""
"1003658","Treatment","0","BRA","F","",""
"1020183","Control","92.98","BRA","F","A","2023-01-25"
"1027492","Treatment","0","USA","F","",""
"1023874","Control","0","USA","M","",""
"1016379","Treatment","0","TUR","F","",""
"1021612","Treatment","0","GBR","","",""
"1016072","Control","0","BRA","F","",""
"1009009","Treatment","0","CAN","M","",""
"1002964","Treatment","0","MEX","F","",""
"1030932","Treatment","0","","M","",""
"1010755","Control","0","USA","M","",""
"1007807","Treatment","0","","M","",""
"1030858","Control","0","BRA","","",""
"1015869","Control","0","BRA","F","",""
"1040578","Control","0","USA","M","",""
"1037268","Treatment","0","USA","M","",""
"1021465","Control","0","BRA","F","",""
"1042089","Control","0","BRA","","",""
"1020180","Treatment","0","MEX","M","",""
"1035638","Treatment","0","FRA","M","",""
"1013366","Control","0","FRA","","",""
"1023139","Control","0","USA","M","",""
"1001360","Treatment","0","USA","M","",""
"1024936","Treatment","0","USA","M","",""
"1006044","Control","0","BRA","M","",""
"1047912","Control","0","USA","F","",""
"1016181","Control","0","CAN","M","",""
"1011225","Treatment","0","FRA","F","",""
"1034318","Control","0","BRA","M","",""
"1031013","Treatment","0","GBR","M","",""
"1030620","Treatment","0","TUR","F","",""
"1008835","Treatment","0","BRA","F","",""
"1039913","Control","0","","F","",""
"1035645","Treatment","0","GBR","F","",""
"1007050","Treatment","0","BRA","M","",""
"1014557","Treatment","0","MEX","M","",""
"1020987","Treatment","0","MEX","M","",""
"1020140","Control","34.42760475434888","USA","F","A","2023-02-01"
"1009364","Treatment","0","FRA","","",""
"1041339","Control","0","AUS","M","",""
"1045332","Treatment","0","TUR","M","",""
"1044387","Treatment","31.99","USA","","A","2023-01-25"
"1031819","Control","0","MEX","F","",""
"1008260","Control","0","USA","F","",""
"1000826","Control","0","DEU","M","",""
"1041085","Treatment","0","BRA","M","",""
"1040311","Treatment","0","USA","","",""
"1027667","Control","0","TUR","M","",""
"1023703","Control","0","MEX","F","",""
"1006424","Treatment","0","DEU","M","",""
"1039871","Treatment","0","ESP","","",""
"1038137","Control","0","USA","M","",""
"1025075","Control","0","BRA","F","",""
"1023301","Control","0","DEU","F","",""
"1014059","Treatment","0","BRA","M","",""
"1000142","Treatment","0","USA","F","",""
"1047851","Treatment","0","BRA","M","",""
"1044665","Control","0","ESP","M","",""
"1023374","Control","0","USA","M","",""
"1003754","Treatment","0","BRA","","",""
"1002368","Control","0","USA","F","",""
"1036637","Treatment","0","TUR","F","",""
"1019815","Control","0","MEX","F","",""
"1038782","Control","0","MEX","M","",""
"1048001","Control","0","AUS","M","",""
"1022764","Control","0","FRA","F","",""
"1007649","Control","0","GBR","F","",""
"1003078","Control","0","TUR","F","",""
"1011545","Control","0","FRA","M","",""
"1032835","Treatment","0","BRA","M","",""
"1010363","Control","0","MEX","F","",""
"1003489","Treatment","0","BRA","F","",""
"1005560","Control","0","CAN","F","",""
"1022893","Control","0","BRA","F","",""
"1031952","Control","0","USA","","",""
"1038067","Treatment","0","BRA","F","",""
"1000238","Treatment","0","USA","M","",""
"1023523","Control","0","USA","","",""
"1013686","Treatment","99.87","CAN","M","I","2023-01-26"
"1001746","Control","0","DEU","M","",""
"1002740","Control","0","USA","F","",""
"1044392","Control","0","ESP","M","",""
"1039511","Control","0","AUS","F","",""
"1044100","Treatment","0","DEU","","",""
"1040979","Control","0","BRA","F","",""
"1011945","Control","0","FRA","F","",""
"1044899","Control","0","USA","M","",""
"1020597","Treatment","0","USA","M","",""
"1010885","Control","0","BRA","M","",""
"1048059","Control","0","ESP","F","",""
"1025079","Treatment","0","ESP","F","",""
"1005536","Control","0","USA","","",""
"1018399","Control","0","USA","M","",""
"1008816","Control","0","BRA","M","",""
"1031953","Treatment","0","FRA","","",""
"1014251","Treatment","0","BRA","M","",""
"1045939","Treatment","0","USA","","",""
"1005239","Control","0","BRA","M","",""
"1010343","Treatment","0","USA","F","",""
"1005091","Control","0","USA","F","",""
"1042369","Control","0","USA","M","",""
"1049757","Control","0","USA","","",""
"1012661","Treatment","0","CAN","M","",""
"1005391","Control","54.11","BRA","F","A","2023-01-31"
"1044341","Control","0","ESP","M","",""
"1014532","Treatment","0","DEU","M","",""
"1047900","Control","0","TUR","M","",""
"1034744","Treatment","0","BRA","O","",""
"1007036","Treatment","0","CAN","F","",""
"1026792","Control","0","USA","F","",""
"1031621","Control","0","BRA","F","",""
"1015513","Treatment","0","MEX","M","",""
"1009948","Control","0","BRA","F","",""
"1009675","Treatment","0","USA","","",""
"1042080","Treatment","0","USA","","",""
"1031093","Control","0","GBR","F","",""
"1035862","Treatment","0","BRA","M","",""
"1021019","Control","0","AUS","F","",""
"1002373","Treatment","0","TUR","M","",""
"1046277","Treatment","0","USA","F","",""
"1040763","Treatment","0","USA","F","",""
"1022079","Control","0","USA","M","",""
"1022551","Control","0","USA","M","",""
"1037721","Treatment","0","FRA","M","",""
"1019849","Treatment","0","MEX","","",""
"1027219","Control","0","MEX","M","",""
"1021066","Treatment","0","","M","",""
"1036722","Treatment","0","BRA","M","",""
"1035357","Treatment","0","FRA","M","",""
"1033482","Treatment","0","MEX","M","",""
"1011166","Control","0","TUR","M","",""
"1015416","Control","0","TUR","","",""
"1041647","Control","0","MEX","M","",""
"1021849","Treatment","0","BRA","M","",""
"1018444","Control","0","BRA","M","",""
"1020146","Treatment","0","DEU","F","",""
"1035031","Control","0","FRA","F","",""
"1001965","Treatment","0","BRA","F","",""
"1023665","Control","0","MEX","M","",""
"1027843","Treatment","0","GBR","","",""
"1005804","Treatment","0","MEX","M","",""
"1045870","Treatment","0","ESP","F","",""
"1036992","Control","0","DEU","F","",""
"1013639","Treatment","0","MEX","M","",""
"1010407","Control","0","BRA","M","",""
"1045009","Treatment","0","GBR","F","",""
"1029666","Treatment","0","USA","M","",""
"1046958","Control","0","USA","M","",""
"1043514","Control","0","MEX","F","",""
"1032358","Control","0","USA","M","",""
"1003595","Treatment","18.11","BRA","M","I","2023-02-01"
"1039565","Treatment","0","ESP","F","",""
"1006535","Control","0","BRA","F","",""
"1033433","Control","0","ESP","F","",""
"1027872","Treatment","0","DEU","F","",""
"1024226","Treatment","0","GBR","","",""
"1003591","Control","0","ESP","","",""
"1041367","Control","26.09","BRA","M","A","2023-02-02"
"1044380","Treatment","0","USA","M","",""
"1005007","Control","0","FRA","M","",""
"1007394","Control","0","MEX","","",""
"1028757","Treatment","0","MEX","M","",""
"1009401","Control","0","USA","F","",""
"1035510","Treatment","0","USA","M","",""
"1047066","Control","0","MEX","F","",""
"1028152","Control","0","BRA","M","",""
"1048574","Control","0","TUR","M","",""
"1044414","Treatment","0","CAN","M","",""
"1039845","Treatment","0","USA","","",""
"1014499","Control","0","BRA","M","",""
"1039930","Control","0","MEX","M","",""
"1016567","Control","0","USA","F","",""
"1042627","Treatment","0","TUR","F","",""
"1024847","Control","0","MEX","M","",""
"1005282","Control","0","FRA","F","",""
"1027098","Control","0","TUR","F","",""
"1036188","Treatment","0","USA","M","",""
"1041796","Control","0","BRA","M","",""
"1038265","Control","0","USA","F","",""
"1000422","Control","0","TUR","","",""
"1011630","Control","0","CAN","F","",""
"1033617","Treatment","0","BRA","O","",""
"1037350","Control","0","TUR","F","",""
"1008532","Control","0","GBR","F","",""
"1028357","Treatment","0","BRA","","",""
"1006292","Treatment","0","GBR","M","",""
"1001744","Treatment","0","AUS","","",""
"1045405","Treatment","0","BRA","F","",""
"1031540","Treatment","0","USA","M","",""
"1014930","Treatment","0","USA","","",""
"1039513","Treatment","0","AUS","","",""
"1023410","Control","0","BRA","M","",""
"1013548","Treatment","0","BRA","M","",""
"1009814","Treatment","0","BRA","F","",""
"1005654","Control","0","USA","","",""
"1034486","Control","0","USA","","",""
"1045449","Control","0","DEU","M","",""
"1005825","Treatment","0","TUR","","",""
"1002531","Treatment","30.77","USA","M","A","2023-01-25"
"1033068","Treatment","0","USA","F","",""
"1047868","Treatment","0","USA","M","",""
"1016437","Treatment","0","USA","","",""
"1012964","Control","0","USA","","",""
"1046725","Treatment","0","USA","F","",""
"1049346","Treatment","0","USA","F","",""
"1046978","Treatment","0","GBR","M","",""
"1044291","Control","0","BRA","","",""
"1034689","Treatment","0","ESP","F","",""
"1026994","Treatment","0","DEU","F","",""
"1038435","Treatment","0","USA","","",""
"1021959","Treatment","0","BRA","F","",""
"1040657","Control","0","USA","F","",""
"1028233","Control","0","MEX","F","",""
"1023048","Treatment","0","GBR","F","",""
"1003729","Treatment","0","MEX","F","",""
"1039964","Control","0","USA","","",""
"1048739","Control","0","FRA","M","",""
"1045969","Control","0","DEU","F","",""
"1041770","Control","0","FRA","F","",""
"1020587","Treatment","0","TUR","F","",""
"1018911","Treatment","0","USA","M","",""
"1008900","Control","0","ESP","","",""
"1047491","Control","0","USA","F","",""
"1019974","Control","0","GBR","","",""
"1003823","Control","40.21","USA","F","I","2023-01-26"
"1027932","Control","0","USA","M","",""
"1032572","Control","0","FRA","M","",""
"1015607","Treatment","0","MEX","F","",""
"1013685","Treatment","0","MEX","M","",""
"1046225","Control","0","GBR","M","",""
"1019207","Treatment","0","DEU","F","",""
"1038485","Control","0","MEX","F","",""
"1028042","Treatment","0","TUR","","",""
"1013217","Control","0","MEX","O","",""
"1028531","Control","0","USA","M","",""
"1020471","Control","0","USA","F","",""
"1015254","Control","0","USA","F","",""
"1025229","Control","0","USA","F","",""
"1014980","Treatment","0","GBR","F","",""
"1006641","Treatment","0","BRA","F","",""
"1015308","Control","0","USA","F","",""
"1030185","Treatment","0","USA","F","",""
"1034539","Treatment","0","USA","F","",""
"1017502","Treatment","0","MEX","F","",""
"1034893","Treatment","0","USA","","",""
"1020472","Treatment","0","FRA","M","",""
"1017781","Treatment","0","FRA","","",""
"1038117","Control","0","DEU","F","",""
"1010771","Control","0","USA","M","",""
"1027899","Treatment","0","TUR","F","",""
"1030748","Treatment","0","DEU","F","",""
"1010246","Treatment","0","DEU","","",""
"1048816","Control","0","USA","M","",""
"1048385","Treatment","0","USA","F","",""
"1012854","Treatment","0","DEU","F","",""
"1004766","Treatment","0","MEX","F","",""
"1026536","Treatment","0","MEX","M","",""
"1025129","Control","0","TUR","F","",""
"1038854","Control","0","USA","F","",""
"1020752","Control","0","USA","M","",""
"1009091","Treatment","0","TUR","F","",""
"1030921","Control","0","MEX","","",""
"1041212","Treatment","0","AUS","F","",""
"1004749","Treatment","0","USA","F","",""
"1019114","Treatment","0","BRA","M","",""
"1020096","Control","0","DEU","M","",""
"1032156","Treatment","0","BRA","F","",""
"1020580","Treatment","0","USA","F","",""
"1010821","Control","0","FRA","F","",""
"1009724","Treatment","0","FRA","F","",""
"1033589","Treatment","0","BRA","F","",""
"1041815","Treatment","0","DEU","M","",""
"1020980","Treatment","0","USA","M","",""
"1019031","Control","0","BRA","F","",""
"1007826","Treatment","0","BRA","M","",""
"1007526","Control","0","BRA","F","",""
"1034362","Treatment","0","MEX","F","",""
"1021754","Control","0","BRA","","",""
"1009366","Treatment","0","USA","M","",""
"1002219","Treatment","0","USA","F","",""
"1030094","Control","0","DEU","M","",""
"1014353","Control","0","BRA","F","",""
"1017438","Treatment","0","AUS","","",""
"1049776","Control","0","TUR","M","",""
"1040810","Treatment","0","BRA","F","",""
"1013719","Treatment","0","BRA","M","",""
"1038547","Control","0","FRA","M","",""
"1044299","Control","0","MEX","M","",""
"1024517","Control","0","USA","F","",""
"1032720","Treatment","0","USA","M","",""
"1019104","Treatment","0","TUR","M","",""
"1018177","Control","0","USA","M","",""
"1018754","Treatment","0","MEX","F","",""
"1047126","Treatment","0","MEX","M","",""
"1008541","Treatment","0","MEX","M","",""
"1006439","Control","0","USA","M","",""
"1044066","Treatment","185.26","USA","F","I","2023-01-27"
"1024948","Treatment","60.9","FRA","M","A","2023-01-28"
"1020770","Treatment","39.29","USA","F","I","2023-02-01"
"1046665","Control","0","BRA","F","",""
"1005439","Treatment","0","BRA","M","",""
"1049309","Treatment","0","TUR","M","",""
"1046145","Control","0","BRA","F","",""
"1019885","Control","0","GBR","M","",""
"1018653","Treatment","0","MEX","","",""
"1018899","Control","0","BRA","F","",""
"1031506","Treatment","0","GBR","F","",""
"1046719","Control","0","AUS","M","",""
"1039464","Treatment","0","USA","F","",""
"1007913","Treatment","0","BRA","F","",""
"1024673","Treatment","0","BRA","","",""
"1049660","Control","0","TUR","","",""
"1015525","Treatment","0","USA","M","",""
